epsilon,seed,true_gap,dp_gap,direction_match,pct_diff,survived
6.0,1669095640,0.06703633914045493,0.06469306495165461,True,0.03495528274434368,True
6.0,1062764021,0.06703633914045493,0.06737001837235157,True,0.004977587323160913,True
8.0,818610859,0.06703633914045493,0.06692899227684856,True,0.0016013234759351563,True
8.0,1616778929,0.06703633914045493,0.06697213738053587,True,0.0009577157813546796,True
8.0,1219392451,0.06703633914045493,0.06715545588582983,True,0.0017768981257363866,True
8.0,1251191681,0.06703633914045493,0.06703633914045493,True,0.0,True
8.0,1473184883,0.06703633914045493,0.06683539024716145,True,0.002997611383170015,True
8.0,588310126,0.06703633914045493,0.06719761370366972,True,0.0024057781985512925,True
8.0,797641042,0.06703633914045493,0.06747424080193665,True,0.006532302734554567,True
8.0,1746465784,0.06703633914045493,0.06686939229968314,True,0.0024903931645491365,True
8.0,89633528,0.06703633914045493,0.06721256237572137,True,0.002628771760600238,True
8.0,1013193262,0.06703633914045493,0.06704371349574811,True,0.00011000534020417499,True
8.0,418979513,0.06703633914045493,0.06703633914045493,True,0.0,True
8.0,1524618781,0.06703633914045493,0.06703633914045493,True,0.0,True
8.0,1815212329,0.06703633914045493,0.06703633914045493,True,0.0,True
8.0,103248344,0.06703633914045493,0.06703633914045493,True,0.0,True
8.0,1632279151,0.06703633914045493,0.06686766799788713,True,0.002516115061331128,True
8.0,263763199,0.06703633914045493,0.06703633914045493,True,0.0,True
8.0,1996231588,0.06703633914045493,0.06899626735603659,True,0.02923680261649149,True
8.0,11922213,0.06703633914045493,0.06658666691483694,True,0.006707887563427725,True
8.0,906605065,0.06703633914045493,0.06686965400758615,True,0.0024864891938614314,True
8.0,44685614,0.06703633914045493,0.06692899227684856,True,0.0016013234759351563,True
8.0,915095274,0.06703633914045493,0.06703176459596527,True,6.823977186567997e-05,True
8.0,1471075670,0.06703633914045493,0.06722327412009299,True,0.0027885618760654213,True
8.0,1132599464,0.06703633914045493,0.06682898515011138,True,0.0030931580244723885,True
8.0,862433776,0.06703633914045493,0.06729484464402813,True,0.003856199590964848,True
8.0,1427722781,0.06703633914045493,0.0669335645833028,True,0.0015331170894758448,True
8.0,107605322,0.06703633914045493,0.06689055192147308,True,0.002174749111469031,True
8.0,405125394,0.06703633914045493,0.06703633914045493,True,0.0,True
8.0,726041834,0.06703633914045493,0.0666853501377841,True,0.005235802061557055,True
8.0,698533191,0.06703633914045493,0.06713358723816998,True,0.0014506773335473723,True
8.0,865328523,0.06703633914045493,0.06703633914045493,True,0.0,True
10.0,166412679,0.06703633914045493,0.06703633914045493,True,0.0,True
10.0,1438066806,0.06703633914045493,0.06703633914045493,True,0.0,True
10.0,640361943,0.06703633914045493,0.06703633914045493,True,0.0,True
10.0,1768026953,0.06703633914045493,0.06703633914045493,True,0.0,True
10.0,1220020517,0.06703633914045493,0.06703633914045493,True,0.0,True
10.0,185012596,0.06703633914045493,0.06695337770252341,True,0.0012375591954342196,True
10.0,1934244480,0.06703633914045493,0.06703633914045493,True,0.0,True
10.0,1270182885,0.06703633914045493,0.06702261550698574,True,0.0002047193156003522,True
10.0,410051517,0.06703633914045493,0.06703633914045493,True,0.0,True
10.0,1729147488,0.06703633914045493,0.06703633914045493,True,0.0,True
10.0,2090681029,0.06703633914045493,0.06703633914045493,True,0.0,True
10.0,18762377,0.06703633914045493,0.06703633914045493,True,0.0,True
10.0,1151825942,0.06703633914045493,0.06703633914045493,True,0.0,True
10.0,1518946296,0.06703633914045493,0.06703633914045493,True,0.0,True
10.0,425270007,0.06703633914045493,0.06771166062213096,True,0.010073961232595076,True
10.0,1743148270,0.06703633914045493,0.06703633914045493,True,0.0,True
10.0,1641011903,0.06703633914045493,0.06703633914045493,True,0.0,True
10.0,51756872,0.06703633914045493,0.06703633914045493,True,0.0,True
10.0,151991868,0.06703633914045493,0.06703633914045493,True,0.0,True
10.0,1449107443,0.06703633914045493,0.06703633914045493,True,0.0,True
10.0,770934693,0.06703633914045493,0.06701428531142362,True,0.00032898319499671087,True
10.0,1194141014,0.06703633914045493,0.06703633914045493,True,0.0,True
10.0,1491259123,0.06703633914045493,0.06703633914045493,True,0.0,True
10.0,2113900949,0.06703633914045493,0.06703633914045493,True,0.0,True
10.0,867200648,0.06703633914045493,0.06703633914045493,True,0.0,True
10.0,1337041775,0.06703633914045493,0.06703633914045493,True,0.0,True
10.0,214007930,0.06703633914045493,0.06703633914045493,True,0.0,True
10.0,992933047,0.06703633914045493,0.06702894579216967,True,0.00011028866402990157,True
10.0,44850236,0.06703633914045493,0.06703633914045493,True,0.0,True
10.0,646242060,0.06703633914045493,0.06703633914045493,True,0.0,True
